recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity
TAZ,1270,44.99383795120,-93.23425408650,44.948164,-93.091434,"44.9938379512, -93.2342540865","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1271,44.99535053810,-93.21883151440,44.948164,-93.091434,"44.9953505381, -93.2188315144","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1272,44.99627202750,-93.20950675880,44.948164,-93.091434,"44.9962720275, -93.2095067588","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1273,44.98971464240,-93.22202198410,44.948164,-93.091434,"44.9897146424, -93.2220219841","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1274,44.98599547980,-93.22542930220,44.948164,-93.091434,"44.9859954798, -93.2254293022","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1275,44.98541785650,-93.21194588230,44.948164,-93.091434,"44.9854178565, -93.2119458823","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1276,44.98030760870,-93.21609704190,44.948164,-93.091434,"44.9803076087, -93.2160970419","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1277,44.97354341350,-93.21465985670,44.948164,-93.091434,"44.9735434135, -93.2146598567","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1278,44.97925567030,-93.22764208030,44.948164,-93.091434,"44.9792556703, -93.2276420803","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1279,44.98350595250,-93.23696173130,44.948164,-93.091434,"44.9835059525, -93.2369617313","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1280,44.97680781540,-93.23553671010,44.948164,-93.091434,"44.9768078154, -93.2355367101","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1281,44.97079514280,-93.22994650830,44.948164,-93.091434,"44.9707951428, -93.2299465083","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1282,44.96972854730,-93.21956509660,44.948164,-93.091434,"44.9697285473, -93.2195650966","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1283,44.96565104660,-93.21182247690,44.948164,-93.091434,"44.9656510466, -93.2118224769","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1284,44.96101420670,-93.21539527320,44.948164,-93.091434,"44.9610142067, -93.2153952732","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1285,44.95761827410,-93.22158792500,44.948164,-93.091434,"44.9576182741, -93.221587925","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1286,44.95108516200,-93.21527153690,44.948164,-93.091434,"44.951085162, -93.2152715369","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1287,44.94127652000,-93.20435124620,44.948164,-93.091434,"44.94127652, -93.2043512462","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1288,44.94130609770,-93.21146940480,44.948164,-93.091434,"44.9413060977, -93.2114694048","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1289,44.93799087830,-93.22077311540,44.948164,-93.091434,"44.9379908783, -93.2207731154","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1290,44.94488308410,-93.22119890810,44.948164,-93.091434,"44.9448830841, -93.2211989081","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1291,44.94508579640,-93.22946474390,44.948164,-93.091434,"44.9450857964, -93.2294647439","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1292,44.94386150980,-93.23313328610,44.948164,-93.091434,"44.9438615098, -93.2331332861","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1293,44.95244194140,-93.23793197800,44.948164,-93.091434,"44.9524419414, -93.237931978","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1294,44.95198663240,-93.23087614030,44.948164,-93.091434,"44.9519866324, -93.2308761403","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1295,44.96065038180,-93.23014558020,44.948164,-93.091434,"44.9606503818, -93.2301455802","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1296,44.96084397230,-93.24171736660,44.948164,-93.091434,"44.9608439723, -93.2417173666","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1297,44.96641338530,-93.24238984970,44.948164,-93.091434,"44.9664133853, -93.2423898497","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1298,44.96841296270,-93.23712529190,44.948164,-93.091434,"44.9684129627, -93.2371252919","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1299,44.97475166090,-93.24439940810,44.948164,-93.091434,"44.9747516609, -93.2443994081","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1300,44.96868070250,-93.25035293500,44.948164,-93.091434,"44.9686807025, -93.250352935","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1301,44.96423339270,-93.25657054620,44.948164,-93.091434,"44.9642333927, -93.2565705462","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1302,44.95913007270,-93.25747541180,44.948164,-93.091434,"44.9591300727, -93.2574754118","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1303,44.95850087890,-93.24890368890,44.948164,-93.091434,"44.9585008789, -93.2489036889","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1304,44.95150466010,-93.24395003690,44.948164,-93.091434,"44.9515046601, -93.2439500369","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1305,44.95194940670,-93.24993444690,44.948164,-93.091434,"44.9519494067, -93.2499344469","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1306,44.95374162830,-93.25754427460,44.948164,-93.091434,"44.9537416283, -93.2575442746","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1307,44.95015410190,-93.25757278250,44.948164,-93.091434,"44.9501541019, -93.2575727825","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1308,44.95011474250,-93.26842086520,44.948164,-93.091434,"44.9501147425, -93.2684208652","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1309,44.95364266450,-93.26726531650,44.948164,-93.091434,"44.9536426645, -93.2672653165","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1310,44.95907729550,-93.26611865330,44.948164,-93.091434,"44.9590772955, -93.2661186533","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1311,44.96421175820,-93.26603777900,44.948164,-93.091434,"44.9642117582, -93.266037779","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1312,44.96753366690,-93.26631137490,44.948164,-93.091434,"44.9675336669, -93.2663113749","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1313,44.97075195440,-93.26698881790,44.948164,-93.091434,"44.9707519544, -93.2669888179","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1314,44.96845328370,-93.25877060250,44.948164,-93.091434,"44.9684532837, -93.2587706025","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1315,44.97275651490,-93.26557976890,44.948164,-93.091434,"44.9727565149, -93.2655797689","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1316,44.97470056100,-93.26397930520,44.948164,-93.091434,"44.974700561, -93.2639793052","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1317,44.97710873850,-93.26188301660,44.948164,-93.091434,"44.9771087385, -93.2618830166","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1318,44.97305189050,-93.25546091530,44.948164,-93.091434,"44.9730518905, -93.2554609153","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1319,44.97907484120,-93.25573527990,44.948164,-93.091434,"44.9790748412, -93.2557352799","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1320,44.98272984650,-93.26458430290,44.948164,-93.091434,"44.9827298465, -93.2645843029","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1321,44.98511193570,-93.26868281880,44.948164,-93.091434,"44.9851119357, -93.2686828188","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1322,44.98935468410,-93.27377023370,44.948164,-93.091434,"44.9893546841, -93.2737702337","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1323,44.98732824990,-93.27874476090,44.948164,-93.091434,"44.9873282499, -93.2787447609","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1324,44.98572045670,-93.28213677990,44.948164,-93.091434,"44.9857204567, -93.2821367799","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1325,44.98100361550,-93.27346694070,44.948164,-93.091434,"44.9810036155, -93.2734669407","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1326,44.98021847990,-93.26952434360,44.948164,-93.091434,"44.9802184799, -93.2695243436","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1327,44.97915817050,-93.26667188130,44.948164,-93.091434,"44.9791581705, -93.2666718813","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1328,44.97669136650,-93.26868233440,44.948164,-93.091434,"44.9766913665, -93.2686823344","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1329,44.97799432880,-93.27187887470,44.948164,-93.091434,"44.9779943288, -93.2718788747","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1330,44.97535305550,-93.27173610690,44.948164,-93.091434,"44.9753530555, -93.2717361069","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1331,44.97293406360,-93.27379009470,44.948164,-93.091434,"44.9729340636, -93.2737900947","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1332,44.97519190580,-93.27713022530,44.948164,-93.091434,"44.9751919058, -93.2771302253","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1333,44.97750915050,-93.27851493550,44.948164,-93.091434,"44.9775091505, -93.2785149355","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1334,44.98208441640,-93.28415310260,44.948164,-93.091434,"44.9820844164, -93.2841531026","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1335,44.97727490620,-93.28434968610,44.948164,-93.091434,"44.9772749062, -93.2843496861","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1336,44.97420089050,-93.28451944410,44.948164,-93.091434,"44.9742008905, -93.2845194441","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1337,44.97084090040,-93.28276701330,44.948164,-93.091434,"44.9708409004, -93.2827670133","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1338,44.96643856590,-93.28437968330,44.948164,-93.091434,"44.9664385659, -93.2843796833","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1339,44.96934186460,-93.27770696730,44.948164,-93.091434,"44.9693418646, -93.2777069673","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1340,44.96877718720,-93.27413705790,44.948164,-93.091434,"44.9687771872, -93.2741370579","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1341,44.96857245640,-93.27075311090,44.948164,-93.091434,"44.9685724564, -93.2707531109","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1342,44.96451906660,-93.27118098870,44.948164,-93.091434,"44.9645190666, -93.2711809887","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1343,44.96468449720,-93.27463824480,44.948164,-93.091434,"44.9646844972, -93.2746382448","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1344,44.96446685240,-93.27788025970,44.948164,-93.091434,"44.9644668524, -93.2778802597","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1345,44.96382221000,-93.28319787450,44.948164,-93.091434,"44.96382221, -93.2831978745","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1346,44.95911913320,-93.28382038680,44.948164,-93.091434,"44.9591191332, -93.2838203868","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1347,44.95910921800,-93.27809896870,44.948164,-93.091434,"44.959109218, -93.2780989687","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1348,44.95911426950,-93.27466586510,44.948164,-93.091434,"44.9591142695, -93.2746658651","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1349,44.95919509170,-93.27119890190,44.948164,-93.091434,"44.9591950917, -93.2711989019","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1350,44.95385141740,-93.27570077740,44.948164,-93.091434,"44.9538514174, -93.2757007774","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1351,44.95022684590,-93.27690720910,44.948164,-93.091434,"44.9502268459, -93.2769072091","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1352,44.95374394140,-93.28385643070,44.948164,-93.091434,"44.9537439414, -93.2838564307","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1353,44.95015398240,-93.28388113030,44.948164,-93.091434,"44.9501539824, -93.2838811303","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1354,44.95015759490,-93.29317768010,44.948164,-93.091434,"44.9501575949, -93.2931776801","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1355,44.95369899380,-93.29283185730,44.948164,-93.091434,"44.9536989938, -93.2928318573","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1356,44.95914025710,-93.29104524340,44.948164,-93.091434,"44.9591402571, -93.2910452434","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1357,44.96595733920,-93.29670525780,44.948164,-93.091434,"44.9659573392, -93.2967052578","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1358,44.96359635770,-93.30446540550,44.948164,-93.091434,"44.9635963577, -93.3044654055","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1359,44.95978317860,-93.29845866590,44.948164,-93.091434,"44.9597831786, -93.2984586659","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1360,44.95437492230,-93.30188474120,44.948164,-93.091434,"44.9543749223, -93.3018847412","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1361,44.95027154060,-93.30203417630,44.948164,-93.091434,"44.9502715406, -93.3020341763","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1362,44.94256792720,-93.30376519980,44.948164,-93.091434,"44.9425679272, -93.3037651998","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1363,44.92616376440,-93.30846887210,44.948164,-93.091434,"44.9261637644, -93.3084688721","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1364,44.92771382890,-93.32405110890,44.948164,-93.091434,"44.9277138289, -93.3240511089","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1365,44.93827870000,-93.31930600850,44.948164,-93.091434,"44.9382787, -93.3193060085","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1366,44.94665252340,-93.31673089450,44.948164,-93.091434,"44.9466525234, -93.3167308945","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1367,44.95172980450,-93.31446000680,44.948164,-93.091434,"44.9517298045, -93.3144600068","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1368,44.95284806860,-93.32390188680,44.948164,-93.091434,"44.9528480686, -93.3239018868","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1369,44.96042278530,-93.32487360890,44.948164,-93.091434,"44.9604227853, -93.3248736089","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1370,44.96251653480,-93.31758510490,44.948164,-93.091434,"44.9625165348, -93.3175851049","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1371,44.96828234620,-93.31934132770,44.948164,-93.091434,"44.9682823462, -93.3193413277","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1372,44.96676448860,-93.33637438570,44.948164,-93.091434,"44.9667644886, -93.3363743857","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1373,44.95961137610,-93.33646341840,44.948164,-93.091434,"44.9596113761, -93.3364634184","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1374,44.95218072450,-93.33853908790,44.948164,-93.091434,"44.9521807245, -93.3385390879","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1375,44.95526972810,-93.35207955840,44.948164,-93.091434,"44.9552697281, -93.3520795584","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1376,44.96679580650,-93.34604487520,44.948164,-93.091434,"44.9667958065, -93.3460448752","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1377,44.96471537520,-93.35436538490,44.948164,-93.091434,"44.9647153752, -93.3543653849","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1378,44.96672922080,-93.36523669960,44.948164,-93.091434,"44.9667292208, -93.3652366996","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1379,44.96009174170,-93.36495337880,44.948164,-93.091434,"44.9600917417, -93.3649533788","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1380,44.95374738570,-93.36403948980,44.948164,-93.091434,"44.9537473857, -93.3640394898","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1381,44.95271904300,-93.37596784880,44.948164,-93.091434,"44.952719043, -93.3759678488","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1382,44.95700402340,-93.37700594020,44.948164,-93.091434,"44.9570040234, -93.3770059402","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1383,44.96482578700,-93.37605028640,44.948164,-93.091434,"44.964825787, -93.3760502864","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1384,44.96465080200,-93.39113712270,44.948164,-93.091434,"44.964650802, -93.3911371227","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1385,44.95359305840,-93.39295145570,44.948164,-93.091434,"44.9535930584, -93.3929514557","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1386,44.95067133030,-93.38991396880,44.948164,-93.091434,"44.9506713303, -93.3899139688","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1387,44.94408266830,-93.38961640980,44.948164,-93.091434,"44.9440826683, -93.3896164098","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1388,44.93707778170,-93.38986375740,44.948164,-93.091434,"44.9370777817, -93.3898637574","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1389,44.94315425540,-93.37583768770,44.948164,-93.091434,"44.9431542554, -93.3758376877","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1390,44.94429121920,-93.36583313960,44.948164,-93.091434,"44.9442912192, -93.3658331396","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1391,44.94682625510,-93.35674536290,44.948164,-93.091434,"44.9468262551, -93.3567453629","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1392,44.94280643800,-93.35472124580,44.948164,-93.091434,"44.942806438, -93.3547212458","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1393,44.94687111900,-93.34157919880,44.948164,-93.091434,"44.946871119, -93.3415791988","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1394,44.94187447660,-93.33475369760,44.948164,-93.091434,"44.9418744766, -93.3347536976","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1395,44.92902424740,-93.33505190970,44.948164,-93.091434,"44.9290242474, -93.3350519097","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1396,44.91700371970,-93.33414975550,44.948164,-93.091434,"44.9170037197, -93.3341497555","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1397,44.91545741490,-93.34489479780,44.948164,-93.091434,"44.9154574149, -93.3448947978","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1398,44.92487503870,-93.34545622720,44.948164,-93.091434,"44.9248750387, -93.3454562272","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1399,44.93771475360,-93.34444176130,44.948164,-93.091434,"44.9377147536, -93.3444417613","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1400,44.93585783870,-93.35411236990,44.948164,-93.091434,"44.9358578387, -93.3541123699","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1401,44.93238487430,-93.36244853470,44.948164,-93.091434,"44.9323848743, -93.3624485347","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1402,44.92456314170,-93.35562984110,44.948164,-93.091434,"44.9245631417, -93.3556298411","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1403,44.91694788460,-93.36205566800,44.948164,-93.091434,"44.9169478846, -93.362055668","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1404,44.92129722480,-93.37597053660,44.948164,-93.091434,"44.9212972248, -93.3759705366","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1405,44.92921470440,-93.37412635630,44.948164,-93.091434,"44.9292147044, -93.3741263563","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1406,44.93367673190,-93.37796121610,44.948164,-93.091434,"44.9336767319, -93.3779612161","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1407,44.92949212910,-93.39241453340,44.948164,-93.091434,"44.9294921291, -93.3924145334","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1408,44.92088568850,-93.39336928660,44.948164,-93.091434,"44.9208856885, -93.3933692866","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1409,44.91131612630,-93.39168896860,44.948164,-93.091434,"44.9113161263, -93.3916889686","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1410,44.90788801950,-93.37013325330,44.948164,-93.091434,"44.9078880195, -93.3701332533","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1411,44.89895446250,-93.39214092280,44.948164,-93.091434,"44.8989544625, -93.3921409228","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1412,44.88061314430,-93.39023324340,44.948164,-93.091434,"44.8806131443, -93.3902332434","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1413,44.86603828180,-93.38750360900,44.948164,-93.091434,"44.8660382818, -93.387503609","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1414,44.86590467400,-93.37062469810,44.948164,-93.091434,"44.865904674, -93.3706246981","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1415,44.86120275700,-93.36944634880,44.948164,-93.091434,"44.861202757, -93.3694463488","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1416,44.86136215920,-93.35540150180,44.948164,-93.091434,"44.8613621592, -93.3554015018","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1417,44.86946132490,-93.35705776350,44.948164,-93.091434,"44.8694613249, -93.3570577635","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1418,44.87409329550,-93.37304512840,44.948164,-93.091434,"44.8740932955, -93.3730451284","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1419,44.88003691360,-93.36639616460,44.948164,-93.091434,"44.8800369136, -93.3663961646","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1420,44.87945711910,-93.35516859960,44.948164,-93.091434,"44.8794571191, -93.3551685996","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1421,44.88636698530,-93.35817211140,44.948164,-93.091434,"44.8863669853, -93.3581721114","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1422,44.88481855500,-93.37757470570,44.948164,-93.091434,"44.884818555, -93.3775747057","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1423,44.89449853090,-93.37617539970,44.948164,-93.091434,"44.8944985309, -93.3761753997","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1424,44.89285217050,-93.35988848580,44.948164,-93.091434,"44.8928521705, -93.3598884858","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1425,44.88995940640,-93.34238353340,44.948164,-93.091434,"44.8899594064, -93.3423835334","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1426,44.89598842710,-93.34457604320,44.948164,-93.091434,"44.8959884271, -93.3445760432","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1427,44.90266438700,-93.35705412760,44.948164,-93.091434,"44.902664387, -93.3570541276","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1428,44.90558493910,-93.34444303420,44.948164,-93.091434,"44.9055849391, -93.3444430342","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1429,44.90892829420,-93.33411774740,44.948164,-93.091434,"44.9089282942, -93.3341177474","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1430,44.90169064870,-93.33408967440,44.948164,-93.091434,"44.9016906487, -93.3340896744","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1431,44.89330174310,-93.33350054270,44.948164,-93.091434,"44.8933017431, -93.3335005427","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1432,44.89161864400,-93.32467452120,44.948164,-93.091434,"44.891618644, -93.3246745212","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1433,44.89256768860,-93.31374039040,44.948164,-93.091434,"44.8925676886, -93.3137403904","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1434,44.90038801660,-93.31352091870,44.948164,-93.091434,"44.9003880166, -93.3135209187","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1435,44.89886702920,-93.32335412910,44.948164,-93.091434,"44.8988670292, -93.3233541291","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1436,44.90759124700,-93.32443599250,44.948164,-93.091434,"44.907591247, -93.3244359925","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1437,44.90928540500,-93.31419200310,44.948164,-93.091434,"44.909285405, -93.3141920031","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1438,44.91779480170,-93.32390182720,44.948164,-93.091434,"44.9177948017, -93.3239018272","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1439,44.91720087670,-93.31496624970,44.948164,-93.091434,"44.9172008767, -93.3149662497","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1440,44.91714042210,-93.30605154320,44.948164,-93.091434,"44.9171404221, -93.3060515432","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1441,44.91079689570,-93.30476147170,44.948164,-93.091434,"44.9107968957, -93.3047614717","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1442,44.90735934100,-93.29904649060,44.948164,-93.091434,"44.907359341, -93.2990464906","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,1443,44.90058288230,-93.29957951650,44.948164,-93.091434,"44.9005828823, -93.2995795165","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
