TCode,Name,destCity,Final_Arrival,Initial_Departure,Total_Trip_Duration_mins,Duration (sec),Direction
T298,Anoka Station,Minneapolis,7:28am,6:18am,70,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T299,Fridley Station,Minneapolis,7:19am,6:53am,26,126,Walk to East River Rd & 61st Way NE
T299,Fridley Station,Minneapolis,7:19am,6:53am,26,1260,Bus towards Southbound 852 Express / Northtown / Dntn Mpls
T299,Fridley Station,Minneapolis,7:19am,6:53am,26,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T300,Big Lake Station,Minneapolis,7:14am,5:46am,88,63,Walk to Big Lake Station & Platform
T300,Big Lake Station,Minneapolis,7:14am,5:46am,88,1500,Train towards Southbound Northstar / Minneapolis / Target Field
T300,Big Lake Station,Minneapolis,7:14am,5:46am,88,17,Walk to Coon Rapids Riverdale Station & Gate A
T300,Big Lake Station,Minneapolis,7:14am,5:46am,88,3180,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T300,Big Lake Station,Minneapolis,7:14am,5:46am,88,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T301,Parkway Station,Minneapolis,7:27am,6:51am,36,52,Walk to Parkway Station - P&R
T301,Parkway Station,Minneapolis,7:27am,6:51am,36,1980,Bus towards Southbound 785 Trip 5/Maple Grove/To Mpls
T301,Parkway Station,Minneapolis,7:27am,6:51am,36,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T302,Hwy 36 & Rice St,Minneapolis,7:29am,6:57am,32,130,Walk to Hwy 36 & Rice St P&R & Shelter
T302,Hwy 36 & Rice St,Minneapolis,7:29am,6:57am,32,1620,Bus towards Southbound 263 Express / Dwtn Mpls
T302,Hwy 36 & Rice St,Minneapolis,7:29am,6:57am,32,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T303,Maple Plain,Minneapolis,7:12am,6:13am,59,129,Walk to Maple Plain P&R & Baker Park Rd
T303,Maple Plain,Minneapolis,7:12am,6:13am,59,3360,Bus towards Eastbound 674 Express / Downtown
T303,Maple Plain,Minneapolis,7:12am,6:13am,59,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T304,I-35E & County Road 14,Minneapolis,7:14am,6:00am,74,154,Walk to Interstate 35E Co Rd 14 P&R & 21st Ave N
T304,I-35E & County Road 14,Minneapolis,7:14am,6:00am,74,2160,Bus towards Southbound 275 Express / St Paul
T304,I-35E & County Road 14,Minneapolis,7:14am,6:00am,74,1380,Bus towards Westbound 94 Express / Downtown / Minneapolis
T304,I-35E & County Road 14,Minneapolis,7:14am,6:00am,74,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T305,I-35E & County Road E,Minneapolis,7:14am,6:16am,58,85,Walk to Interstate 35E Ramp & I-35E Co Rd E P&R
T305,I-35E & County Road E,Minneapolis,7:14am,6:16am,58,1260,Bus towards Southbound 275 Express / St Paul
T305,I-35E & County Road E,Minneapolis,7:14am,6:16am,58,1380,Bus towards Westbound 94 Express / Downtown / Minneapolis
T305,I-35E & County Road E,Minneapolis,7:14am,6:16am,58,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T306,Chanhassen Transit Station,Minneapolis,6:58am,6:22am,36,120,Walk to Chanhassen Transit Station & P&R
T306,Chanhassen Transit Station,Minneapolis,6:58am,6:22am,36,1980,Bus towards Eastbound 690C Express/E Bd/Chan Sta/SW Sta/Mpls
T306,Chanhassen Transit Station,Minneapolis,6:58am,6:22am,36,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T309,Hopkins Park-and-Ride,Minneapolis,7:09am,6:43am,26,74,Walk to Excelsior Blvd & 8th Ave P&R
T309,Hopkins Park-and-Ride,Minneapolis,7:09am,6:43am,26,1440,Bus towards Eastbound 670 Express/Dt Mpls
T309,Hopkins Park-and-Ride,Minneapolis,7:09am,6:43am,26,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T312,Carver Station,Minneapolis,7:29am,6:40am,49,35,Walk to Carver P&R & Ironwood Dr Jonathan Carver
T312,Carver Station,Minneapolis,7:29am,6:40am,49,2820,Bus towards Eastbound 697 Express/E Bd/Carver/East Creek/Mpls
T312,Carver Station,Minneapolis,7:29am,6:40am,49,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T313,Newport Transit Station,Minneapolis,7:16am,6:32am,44,534,Walk to Newport Transit Station - P&R
T313,Newport Transit Station,Minneapolis,7:16am,6:32am,44,1980,Bus towards Northbound 365 Express / Minneapolis
T313,Newport Transit Station,Minneapolis,7:16am,6:32am,44,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T315,Paul Parkway,Minneapolis,7:28am,6:51am,37,2100,Bus towards Southbound 865 Express / Downtown
T315,Paul Parkway,Minneapolis,7:28am,6:51am,37,150,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T316,Marschall Road Transit Station,Minneapolis,7:22am,6:26am,56,217,Walk to The Marschall Road Transit Station
T316,Marschall Road Transit Station,Minneapolis,7:22am,6:26am,56,3120,Bus towards 493 Minneapolis
T316,Marschall Road Transit Station,Minneapolis,7:22am,6:26am,56,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T317,Dunkirk Park & Ride,Minneapolis,7:25am,6:45am,40,10,Walk to Dunkirk Ln P&R - Plymouth Presbyterian
T317,Dunkirk Park & Ride,Minneapolis,7:25am,6:45am,40,2220,Bus towards Eastbound 774 EB/Dunkirk/Sta 73/East/DTWN/UofM
T317,Dunkirk Park & Ride,Minneapolis,7:25am,6:45am,40,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T318,Carmike Cinema,Minneapolis,7:28am,6:44am,44,359,Walk to Apple Valley Transitway Station NB
T318,Carmike Cinema,Minneapolis,7:28am,6:44am,44,2280,Bus towards 477 Minneapolis
T318,Carmike Cinema,Minneapolis,7:28am,6:44am,44,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,18,Walk to Becker P&R & Willow St
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,1200,Bus towards Southbound 887 Northstar Link/Big Lake/ResourceCtr
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,33,Walk to Big Lake Station & Platform
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,1500,Train towards Southbound Northstar / Minneapolis / Target Field
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,17,Walk to Coon Rapids Riverdale Station & Gate A
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,3180,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T534,Becker Municipal Lot,Minneapolis,7:14am,5:19am,115,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,2400,Bus towards Southbound 887 Northstar Link/Big Lake/ResourceCtr
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,33,Walk to Big Lake Station & Platform
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,1500,Train towards Southbound Northstar / Minneapolis / Target Field
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,17,Walk to Coon Rapids Riverdale Station & Gate A
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,3180,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T564,Northstar Link Lot,Minneapolis,7:14am,5:00am,134,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T701,Maplewood Mall Transit Center,Minneapolis,7:21am,6:45am,36,60,Walk to Maplewood Mall Transit Center & Gate B
T701,Maplewood Mall Transit Center,Minneapolis,7:21am,6:45am,36,1920,Bus towards Westbound 270 Express / Minneapolis
T701,Maplewood Mall Transit Center,Minneapolis,7:21am,6:45am,36,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T703,Northtown Transit Center,Minneapolis,7:23am,6:52am,31,1740,Bus towards Southbound 854 Express / Downtown Mpls
T703,Northtown Transit Center,Minneapolis,7:23am,6:52am,31,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T704,Louisiana Ave Transit Center,Minneapolis,7:19am,7:02am,17,85,Walk to Interstate 394 Exit & Louisiana Transit A Bay
T704,Louisiana Ave Transit Center,Minneapolis,7:19am,7:02am,17,840,Bus towards Southbound 756 Downtown / Express
T704,Louisiana Ave Transit Center,Minneapolis,7:19am,7:02am,17,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T705,Plymouth Road Park & Ride,Minneapolis,7:15am,6:51am,24,61,Walk to Wayzata Blvd N & Morries Auto
T705,Plymouth Road Park & Ride,Minneapolis,7:15am,6:51am,24,1320,Bus towards Eastbound 672 Express / Downtown
T705,Plymouth Road Park & Ride,Minneapolis,7:15am,6:51am,24,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T706,Southdale Transit Center,Minneapolis,7:11am,6:44am,27,29,Walk to Southdale Transit Center & Gate C
T706,Southdale Transit Center,Minneapolis,7:11am,6:44am,27,1560,Bus towards Northbound 578 Express / Downtown
T706,Southdale Transit Center,Minneapolis,7:11am,6:44am,27,38,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T707,South Bloomington Transit Center,Minneapolis,7:21am,6:56am,25,1500,Bus towards Northbound 597 Express / Minneapolis
T707,South Bloomington Transit Center,Minneapolis,7:21am,6:56am,25,38,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T710,Burnsville Transit Station,Minneapolis,7:27am,7:01am,26,57,Walk to Burnsville Transit Station
T710,Burnsville Transit Station,Minneapolis,7:27am,7:01am,26,1500,Bus towards 460 Minneapolis
T710,Burnsville Transit Station,Minneapolis,7:27am,7:01am,26,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T711,Eagan Transit Station,Minneapolis,7:26am,6:49am,37,46,Walk to Eagan Transit Station
T711,Eagan Transit Station,Minneapolis,7:26am,6:49am,37,2160,Bus towards 470 Minneapolis
T711,Eagan Transit Station,Minneapolis,7:26am,6:49am,37,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T712,Apple Valley Transit Station,Minneapolis,7:28am,6:46am,42,240,Walk to Apple Valley Transitway Station NB
T712,Apple Valley Transit Station,Minneapolis,7:28am,6:46am,42,2280,Bus towards 477 Minneapolis
T712,Apple Valley Transit Station,Minneapolis,7:28am,6:46am,42,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T713,SouthWest Station,Minneapolis,7:28am,6:58am,30,91,Walk to SW Station P&R & Technology Dr
T713,SouthWest Station,Minneapolis,7:28am,6:58am,30,1620,Bus towards Eastbound 690A Express/E BD/Dell Rd/VV/SW Sta/Mpls
T713,SouthWest Station,Minneapolis,7:28am,6:58am,30,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T714,Station 73,Minneapolis,7:25am,7:00am,25,1440,Bus towards Eastbound 774 EB/Dunkirk/Sta 73/East/DTWN/UofM
T714,Station 73,Minneapolis,7:25am,7:00am,25,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T010,Como & Eustis,St Paul,7:27am,6:50am,37,44,Walk to Como Eustis P&R & Turnaround
T010,Como & Eustis,St Paul,7:27am,6:50am,37,1920,Bus towards Eastbound 3A Como Mryland/St Paul-Depot/Elm Kasota
T010,Como & Eustis,St Paul,7:27am,6:50am,37,238,"Walk to St Paul, MN 55101, USA"
T028,Normandale Village,St Paul,7:02am,5:57am,65,21,Walk to Normandale Village & P&R
T028,Normandale Village,St Paul,7:02am,5:57am,65,1980,Bus towards Northbound 589 Express / Minneapolis
T028,Normandale Village,St Paul,7:02am,5:57am,65,85,Walk to 6th St S & 2nd Ave / 3rd Ave S
T028,Normandale Village,St Paul,7:02am,5:57am,65,1260,Bus towards Eastbound 94F Express / Dwtn St Paul / River Plaza
T028,Normandale Village,St Paul,7:02am,5:57am,65,133,"Walk to St Paul, MN 55101, USA"
T032,St. Edward's Catholic Church,St Paul,7:02am,6:01am,61,20,Walk to 94th St W & St Edward Church P&R
T032,St. Edward's Catholic Church,St Paul,7:02am,6:01am,61,1740,Bus towards Northbound 589 Express / Minneapolis
T032,St. Edward's Catholic Church,St Paul,7:02am,6:01am,61,85,Walk to 6th St S & 2nd Ave / 3rd Ave S
T032,St. Edward's Catholic Church,St Paul,7:02am,6:01am,61,1260,Bus towards Eastbound 94F Express / Dwtn St Paul / River Plaza
T032,St. Edward's Catholic Church,St Paul,7:02am,6:01am,61,133,"Walk to St Paul, MN 55101, USA"
T040,Co Rd 73 & I-394 South,St Paul,7:15am,6:20am,55,204,Walk to Co Rd 73 P&R & A Bay
T040,Co Rd 73 & I-394 South,St Paul,7:15am,6:20am,55,1140,Bus towards Eastbound 673 Express / Downtown
T040,Co Rd 73 & I-394 South,St Paul,7:15am,6:20am,55,85,Walk to 6th St S & 2nd Ave / 3rd Ave S
T040,Co Rd 73 & I-394 South,St Paul,7:15am,6:20am,55,1260,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T040,Co Rd 73 & I-394 South,St Paul,7:15am,6:20am,55,133,"Walk to St Paul, MN 55101, USA"
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,84,Walk to Minnetonka Blvd & Baker Rd (Co Rd 60)
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,540,Bus towards Northbound 614 Mtka Connect / 7-HI / Ridgedale
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,2460,Bus towards Eastbound 645 Ltd Stop/Minneapolis/Via Ford Rd
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,30,Walk to 4th St S & 2nd Ave / 3rd Ave S
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,2880,Bus towards Eastbound 3B Como Av/Dwtn St Paul/Via Front Ave
T042,Minnetonka Blvd & Baker Rd,St Paul,8:43pm,5:49pm,174,238,"Walk to St Paul, MN 55101, USA"
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,29,Walk to Minnetonka Blvd & Steele St P&R
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,780,Bus towards Northbound 614 Mtka Connect / 7-HI / Ridgedale
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,2460,Bus towards Eastbound 645 Ltd Stop/Minneapolis/Via Ford Rd
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,30,Walk to 4th St S & 2nd Ave / 3rd Ave S
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,2880,Bus towards Eastbound 3B Como Av/Dwtn St Paul/Via Front Ave
T043,Minnetonka Blvd & Steele St,St Paul,8:43pm,5:46pm,177,238,"Walk to St Paul, MN 55101, USA"
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,100,Walk to Water St & 3rd St
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,540,Bus towards Westbound 671 Express / Excelsior / Tonka Bay
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,4200,Bus towards Eastbound 645 Ltd Stop/Minneapolis/Via Ford Rd
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,30,Walk to 4th St S & 2nd Ave / 3rd Ave S
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,2880,Bus towards Eastbound 3B Como Av/Dwtn St Paul/Via Front Ave
T057,Excelsior City Hall,St Paul,8:43pm,6:01pm,162,238,"Walk to St Paul, MN 55101, USA"
T081,Westwood Lutheran Church,St Paul,7:15am,6:20am,55,8,Walk to Cedar Lake Rd & Westwood Church P&R
T081,Westwood Lutheran Church,St Paul,7:15am,6:20am,55,1320,Bus towards Eastbound 663 Express / Downtown
T081,Westwood Lutheran Church,St Paul,7:15am,6:20am,55,1260,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T081,Westwood Lutheran Church,St Paul,7:15am,6:20am,55,133,"Walk to St Paul, MN 55101, USA"
T082,Little Canada Municipal Lot,St Paul,7:12am,6:42am,30,23,Walk to Little Canada Rd & McMenemy St
T082,Little Canada Municipal Lot,St Paul,7:12am,6:42am,30,1740,Bus towards Southbound 71D Concord / Inver Hills / Via Hardman
T082,Little Canada Municipal Lot,St Paul,7:12am,6:42am,30,34,"Walk to St Paul, MN 55101, USA"
T098,Salem Covenant Church,St Paul,7:15am,6:11am,64,19,Walk to Silver Lake Rd & 5th St NW
T098,Salem Covenant Church,St Paul,7:15am,6:11am,64,1620,Bus towards Southbound 825 Ltd Stop / Downtown
T098,Salem Covenant Church,St Paul,7:15am,6:11am,64,139,Walk to 6th St S & Nicollet Mall
T098,Salem Covenant Church,St Paul,7:15am,6:11am,64,1380,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T098,Salem Covenant Church,St Paul,7:15am,6:11am,64,133,"Walk to St Paul, MN 55101, USA"
T110,Faith-Lilac Way Lutheran Church,St Paul,7:15am,6:11am,64,443,Walk to Regent Ave N & 42nd Ave N
T110,Faith-Lilac Way Lutheran Church,St Paul,7:15am,6:11am,64,1680,Bus towards Southbound 758 Express / Downtown
T110,Faith-Lilac Way Lutheran Church,St Paul,7:15am,6:11am,64,1260,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T110,Faith-Lilac Way Lutheran Church,St Paul,7:15am,6:11am,64,133,"Walk to St Paul, MN 55101, USA"
T114,Navarre Center,St Paul,7:15am,5:54am,81,81,Walk to Shoreline Dr (Co Rd 15) & #3465
T114,Navarre Center,St Paul,7:15am,5:54am,81,2340,Bus towards Eastbound 677 Express/Minneapolis/Via Wayzata
T114,Navarre Center,St Paul,7:15am,5:54am,81,85,Walk to 6th St S & 2nd Ave / 3rd Ave S
T114,Navarre Center,St Paul,7:15am,5:54am,81,1260,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T114,Navarre Center,St Paul,7:15am,5:54am,81,133,"Walk to St Paul, MN 55101, USA"
T130,Wayzata Blvd & Barry Ave,St Paul,7:15am,6:10am,65,38,Walk to Wayzata Blvd P&R & Gate B
T130,Wayzata Blvd & Barry Ave,St Paul,7:15am,6:10am,65,1980,Bus towards Eastbound 672 Express / Downtown
T130,Wayzata Blvd & Barry Ave,St Paul,7:15am,6:10am,65,85,Walk to 6th St S & 2nd Ave / 3rd Ave S
T130,Wayzata Blvd & Barry Ave,St Paul,7:15am,6:10am,65,1260,Bus towards Eastbound 94D Express / Dwtn St Paul / Union Depot
T130,Wayzata Blvd & Barry Ave,St Paul,7:15am,6:10am,65,133,"Walk to St Paul, MN 55101, USA"
T140,Mermaid Supper Club,St Paul,7:26am,6:55am,31,238,Walk to Co Rd H P&R & Mounds View Blvd / I-35W
T140,Mermaid Supper Club,St Paul,7:26am,6:55am,31,1620,Bus towards Southbound 860 Express/St Paul/Northtown
T140,Mermaid Supper Club,St Paul,7:26am,6:55am,31,59,"Walk to St Paul, MN 55101, USA"
T142,West River Rd & 117th Ave,St Paul,7:26am,6:11am,75,102,Walk to West River Rd & 117th Ave P&R
T142,West River Rd & 117th Ave,St Paul,7:26am,6:11am,75,2100,Bus towards Southbound 766 Express / Downtown / Via W River Rd
T142,West River Rd & 117th Ave,St Paul,7:26am,6:11am,75,102,Walk to 6th St S & Nicollet Mall
T142,West River Rd & 117th Ave,St Paul,7:26am,6:11am,75,1380,Bus towards Eastbound 94F Express / Dwtn St Paul / River Plaza
T142,West River Rd & 117th Ave,St Paul,7:26am,6:11am,75,133,"Walk to St Paul, MN 55101, USA"
T143,Zachary Square,St Paul,7:26am,6:20am,66,1740,Bus towards Southbound 782 Trip 2 / Maple Grove / To Mpls
T143,Zachary Square,St Paul,7:26am,6:20am,66,102,Walk to 6th St S & Nicollet Mall
T143,Zachary Square,St Paul,7:26am,6:20am,66,1380,Bus towards Eastbound 94F Express / Dwtn St Paul / River Plaza
T143,Zachary Square,St Paul,7:26am,6:20am,66,133,"Walk to St Paul, MN 55101, USA"
T145,Christ Episcopal Church,St Paul,7:08am,6:47am,21,113,Walk to Woodbury Lutheran & P&R - Arrive
T145,Christ Episcopal Church,St Paul,7:08am,6:47am,21,1140,Bus towards Westbound 351 Express / St Paul
T145,Christ Episcopal Church,St Paul,7:08am,6:47am,21,59,"Walk to St Paul, MN 55101, USA"
T152,Blackhawk,St Paul,7:26am,6:58am,28,35,Walk to Blackhawk Park & Ride
T152,Blackhawk,St Paul,7:26am,6:58am,28,1500,Bus towards 480 St Paul
T152,Blackhawk,St Paul,7:26am,6:58am,28,133,"Walk to St Paul, MN 55101, USA"
